ODATEDW,OSOURCE,TCODE,STATE,ZIP,MAILCODE,PVASTATE,DOB,NOEXCH,RECINHSE,RECP3,RECPGVG,RECSWEEP,MDMAUD,DOMAIN,CLUSTER,AGE,AGEFLAG,HOMEOWNR,CHILD03,CHILD07,CHILD12,CHILD18,NUMCHLD,INCOME,GENDER,WEALTH1,HIT,MBCRAFT,MBGARDEN,MBBOOKS,MBCOLECT,MAGFAML,MAGFEM,MAGMALE,PUBGARDN,PUBCULIN,PUBHLTH,PUBDOITY,PUBNEWFN,PUBPHOTO,PUBOPP,DATASRCE,MALEMILI,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,SOLP3,SOLIH,MAJOR,WEALTH2,GEOCODE,COLLECT1,VETERANS,BIBLE,CATLG,HOMEE,PETS,CDPLAY,STEREO,PCOWNERS,PHOTO,CRAFTS,FISHER,GARDENIN,BOATS,WALKER,KIDSTUFF,CARDS,PLATES,LIFESRC,PEPSTRFL,POP901,POP902,POP903,POP90C1,POP90C2,POP90C3,POP90C4,POP90C5,ETH1,ETH2,ETH3,ETH4,ETH5,ETH6,ETH7,ETH8,ETH9,ETH10,ETH11,ETH12,ETH13,ETH14,ETH15,ETH16,AGE901,AGE902,AGE903,AGE904,AGE905,AGE906,AGE907,CHIL1,CHIL2,CHIL3,AGEC1,AGEC2,AGEC3,AGEC4,AGEC5,AGEC6,AGEC7,CHILC1,CHILC2,CHILC3,CHILC4,CHILC5,HHAGE1,HHAGE2,HHAGE3,HHN1,HHN2,HHN3,HHN4,HHN5,HHN6,MARR1,MARR2,MARR3,MARR4,HHP1,HHP2,DW1,DW2,DW3,DW4,DW5,DW6,DW7,DW8,DW9,HV1,HV2,HV3,HV4,HU1,HU2,HU3,HU4,HU5,HHD1,HHD2,HHD3,HHD4,HHD5,HHD6,HHD7,HHD8,HHD9,HHD10,HHD11,HHD12,ETHC1,ETHC2,ETHC3,ETHC4,ETHC5,ETHC6,HVP1,HVP2,HVP3,HVP4,HVP5,HVP6,HUR1,HUR2,RHP1,RHP2,RHP3,RHP4,HUPA1,HUPA2,HUPA3,HUPA4,HUPA5,HUPA6,HUPA7,RP1,RP2,RP3,RP4,MSA,ADI,DMA,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,IC21,IC22,IC23,HHAS1,HHAS2,HHAS3,HHAS4,MC1,MC2,MC3,TPE1,TPE2,TPE3,TPE4,TPE5,TPE6,TPE7,TPE8,TPE9,PEC1,PEC2,TPE10,TPE11,TPE12,TPE13,LFC1,LFC2,LFC3,LFC4,LFC5,LFC6,LFC7,LFC8,LFC9,LFC10,OCC1,OCC2,OCC3,OCC4,OCC5,OCC6,OCC7,OCC8,OCC9,OCC10,OCC11,OCC12,OCC13,EIC1,EIC2,EIC3,EIC4,EIC5,EIC6,EIC7,EIC8,EIC9,EIC10,EIC11,EIC12,EIC13,EIC14,EIC15,EIC16,OEDC1,OEDC2,OEDC3,OEDC4,OEDC5,OEDC6,OEDC7,EC1,EC2,EC3,EC4,EC5,EC6,EC7,EC8,SEC1,SEC2,SEC3,SEC4,SEC5,AFC1,AFC2,AFC3,AFC4,AFC5,AFC6,VC1,VC2,VC3,VC4,ANC1,ANC2,ANC3,ANC4,ANC5,ANC6,ANC7,ANC8,ANC9,ANC10,ANC11,ANC12,ANC13,ANC14,ANC15,POBC1,POBC2,LSC1,LSC2,LSC3,LSC4,VOC1,VOC2,VOC3,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,HC9,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20,HC21,MHUC1,MHUC2,AC1,AC2,ADATE_2,ADATE_3,ADATE_4,ADATE_5,ADATE_6,ADATE_7,ADATE_8,ADATE_9,ADATE_10,ADATE_11,ADATE_12,ADATE_13,ADATE_14,ADATE_15,ADATE_16,ADATE_17,ADATE_18,ADATE_19,ADATE_20,ADATE_21,ADATE_22,ADATE_23,ADATE_24,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,RFA_11,RFA_12,RFA_13,RFA_14,RFA_15,RFA_16,RFA_17,RFA_18,RFA_19,RFA_20,RFA_21,RFA_22,RFA_23,RFA_24,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,RDATE_3,RDATE_4,RDATE_5,RDATE_6,RDATE_7,RDATE_8,RDATE_9,RDATE_10,RDATE_11,RDATE_12,RDATE_13,RDATE_14,RDATE_15,RDATE_16,RDATE_17,RDATE_18,RDATE_19,RDATE_20,RDATE_21,RDATE_22,RDATE_23,RDATE_24,RAMNT_3,RAMNT_4,RAMNT_5,RAMNT_6,RAMNT_7,RAMNT_8,RAMNT_9,RAMNT_10,RAMNT_11,RAMNT_12,RAMNT_13,RAMNT_14,RAMNT_15,RAMNT_16,RAMNT_17,RAMNT_18,RAMNT_19,RAMNT_20,RAMNT_21,RAMNT_22,RAMNT_23,RAMNT_24,RAMNTALL,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,LASTDATE,FISTDATE,NEXTDATE,TIMELAG,AVGGIFT,CONTROLN,HPHONE_D,RFA_2R,RFA_2F,RFA_2A,MDMAUD_R,MDMAUD_F,MDMAUD_A,CLUSTER2,GEOCODE2
9501,HOS,0,MI,49802, , ,3201,0, , , , ,XXXX,T2,37,66,E,U, , , , ,,3,F,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,21,15,17,0,5, , , ,, , , , , , , , , , , , , , , , , , , , , ,1011,255,407,0,99,0,44,56,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,52,57,44,54,57,21,42,34,23,8,16,18,10,10,16,22,15,19,29,20,17,41,24,41,36,33,31,17,6,2,53,9,21,17,143,221,68,68,3,32,28,23,11,9,1,430,463,3,3,65,35,97,3,17,29,63,52,22,73,27,7,1,7,11,30,2,17,48,35,0,0,0,0,0,2,9,31,0,5,45,53,52,12,4,16,16,0,6,7,22,0,0,18,43,75,0,315,553,228,322,305,417,13325,27,24,17,9,21,0,0,2,0,5,21,25,10,34,0,0,4,0,37,7,49,4,49,51,9,89,2,1,0,1,0,0,6,2,7,0,9,10,0,13,57,73,44,71,44,69,53,89,99,2,14,5,4,11,27,0,0,12,0,11,7,5,4,0,0,5,20,4,5,5,19,7,0,3,0,15,7,3,6,17,0,5,0,72,5,0,120,9,19,38,11,7,15,1,3,22,2,15,8,0,0,0,13,31,0,21,47,15,11,0,2,5,5,0,0,1,3,1,2,0,0,0,6,0,3,61,93,0,0,7,81,46,11,5,48,0,3,3,5,18,82,0,0,89,0,3,5,0,3,99,0,99,99,99,5,2,7,6,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9509,,9506,,9503,,,9409,,,,,,L3E,A3E,A3E,A3E,A3E,N3D,N3D,N3D,N3D,N3D,N3D, ,N2D, ,F1D, , ,P1D, , , , , ,9,9702,23,6,12,,,,,,,,,9511,,,9506,,9504,,,9411,,,,,,,,,,,,,,10,,,5,,5,,,5,,,,,,25,4,1,5,9506,10,9511,10,9511,9411,9504,5,6.25,74478,1,L,3,E,X,X,X,55,D
9501,ARG,0,FL,33326, , ,5601,0, , , , ,XXXX,T1,34,42,E,H, , , , ,,4,F,,0,,,,,,,,,,,,,,,2,0,27,37,35,8,2,2, , , ,, ,Y, , , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y, , , ,2, ,12133,3543,4481,62,0,38,50,50,95,2,0,1,19,0,0,1,0,0,0,0,0,2,4,13,32,38,40,33,42,44,26,45,37,18,10,28,26,14,10,10,3,19,19,32,18,12,17,3,14,15,39,46,27,9,2,68,9,3,20,191,271,52,39,1,47,47,44,0,0,0,1363,1700,6,6,73,27,67,33,64,40,79,69,34,88,12,6,1,5,13,12,6,21,61,12,1,1,0,24,42,76,97,99,9,3,38,50,53,15,3,14,34,0,5,2,20,0,91,95,96,96,2680,127,528,491,524,581,616,23656,8,9,15,19,21,14,6,1,6,6,8,13,19,24,15,7,1,7,18,1,50,4,82,18,34,86,10,0,0,0,0,0,1,2,1,38,31,31,4,81,70,79,61,76,57,59,52,88,99,2,17,24,4,19,15,1,3,6,1,7,1,1,1,2,0,5,9,7,2,7,16,13,6,5,2,10,7,5,5,8,2,2,3,79,5,0,140,2,5,22,27,9,21,13,6,22,3,17,8,0,0,0,14,27,2,37,15,35,8,0,4,1,5,0,1,5,6,0,2,0,4,1,0,0,18,23,75,20,1,5,98,69,15,2,6,18,56,81,99,99,0,16,9,1,0,97,0,0,0,99,1,96,99,99,11,3,5,4,9706,9606,9604,,9603,9602,9601,9511,9510,9509,9508,9507,9506,,9503,9502,9501,9411,,9409,9408,,,L1F,A1F,A1F, ,A1F,A1F,A1F,N2F,N2F,N2F,N2F,N2F,N1E, ,F1E,F1E,F1E,F1E, ,P1E,P1E, , ,10,9702,25,4,10,,,,,,,,,,,,,,9504,,,,,9410,,,,,,,,,,,,,,,,,16,,,,,10,,,,26,2,0,10,9410,16,9504,16,9504,9410,9504,6,13,39272,0,L,1,F,X,X,X,15,A
8801,LHJ,0,FL,32583, , ,4004,0, , , , ,XXXX,R2,43,58,E,H, , , , ,,4,F,2,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,40,56,8,11,6,8, , , ,3, ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y, ,Y, ,Y, , , ,2, ,917,256,333,0,0,99,52,48,97,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,34,42,44,34,44,47,28,38,40,23,12,18,25,15,16,10,3,18,13,28,26,15,16,6,15,21,32,47,27,9,2,66,13,5,17,192,265,55,55,0,0,0,0,4,0,4,448,516,2,1,87,13,93,7,4,42,77,63,32,85,15,10,4,6,14,14,2,22,59,15,0,0,0,0,0,6,21,43,0,4,31,47,50,15,5,0,0,44,5,0,0,8,0,0,8,36,6080,383,686,259,272,264,268,9862,23,23,34,12,7,0,0,0,0,17,22,42,15,4,0,0,0,0,11,0,25,7,38,62,13,67,27,0,0,0,0,0,0,6,0,44,30,29,3,75,75,86,60,73,55,54,50,0,99,7,6,7,3,12,8,0,0,10,3,22,17,3,8,3,0,13,18,5,0,4,10,6,9,0,3,9,9,3,7,11,6,8,6,61,8,0,120,12,18,23,24,11,9,3,0,27,1,22,4,0,0,0,23,40,0,56,36,8,6,2,7,0,1,0,0,7,3,0,0,0,0,3,0,0,5,68,94,3,0,3,90,71,23,6,13,16,27,42,90,97,3,0,0,8,28,55,0,0,8,35,65,5,99,91,4,2,9,7,9706,9606,9604,9604,9603,9602,9601,9511,,9510,9508,,9506,,9503,9502,9501,9411,9411,9410,9409,9407,9406,L2G,A2G,A2G,A2G,A1G,A1G,A1G,L1G, ,L1G,L1G, ,L2G, ,L2G,A1G,A1G,A1G,A1G,A1G,A1G,A2G,A2G,27,9702,67,6,13,,,,,,,,,,,,9509,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,256,11,7,15,9103,40,9509,25,9512,8806,8811,5,23.272727273,34298,0,L,2,G,X,X,X,60,B
9001,D02,0,CA,90601, , ,3001,0, , , , ,XXXX,S2,17,68,E,U, , ,M,F,2,1,M,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,32,9,14,6,4, , , ,5, , , , , , , , , , , , , , , , , , , , ,X,1255,311,509,99,0,0,47,53,78,1,1,4,40,0,1,1,2,0,0,0,28,0,1,10,29,36,38,32,41,44,27,50,34,17,14,31,25,9,8,7,6,18,21,33,18,10,18,9,17,32,31,37,23,11,4,51,17,5,26,158,244,48,41,5,50,45,34,0,0,0,1971,2154,6,6,25,75,92,8,2,35,61,45,24,78,22,11,3,7,21,23,7,18,48,12,0,0,0,49,79,95,99,99,14,9,21,42,43,13,5,42,8,0,25,14,34,0,71,88,95,98,4480,13,803,365,391,377,418,14542,16,9,19,32,20,4,0,0,0,9,6,15,39,30,0,0,0,0,13,11,36,8,48,52,6,78,16,3,3,0,0,0,1,1,0,18,29,31,10,75,78,89,67,82,63,69,38,99,99,0,14,14,6,12,26,0,2,6,0,8,6,3,3,0,0,7,12,6,5,6,8,4,9,1,6,9,11,6,10,14,6,4,2,67,7,0,140,2,6,24,26,13,18,10,7,31,4,23,11,0,0,0,10,17,2,32,35,9,24,0,2,1,4,0,0,1,3,2,0,0,0,1,1,0,12,65,80,15,3,2,94,51,13,4,49,0,6,6,6,13,88,0,0,79,0,21,0,0,0,99,0,99,99,96,13,2,2,4,9706,9606,9604,,9603,9602,9601,9511,9510,9509,9508,9507,9506,,9503,9502,9501,9411,9411,9410,9409,,9406,L2E,S2E,S2E, ,A1E,A1D,A1D,A1D,A1D,A1D,A1D,S2E,S2E, ,S2E,S2E,S2E,S2E,S2E,S2E,S2E, ,A1D,23,9702,63,5,12,,,,,,9603,,,9512,,,,,,,,,,9411,,,9406,,,,,,8,,,10,,,,,,,,,,7,,,10,95,12,8,5,9311,10,9203,8,9603,9003,9103,12,7.9166666667,145615,1,L,2,E,X,X,X,21,A
9401,MBC,0,WA,98056, , ,5101,0, , , , ,XXXX,S1,14,47,I, , , , , ,,,F,,0,,,,,,,,,,,,,,, ,0,31,39,20,7,2,1, , , ,,04, , , , , , , , , , , , , , , , , , , , ,1663,504,597,99,0,0,50,50,84,2,0,13,2,1,3,5,1,1,2,0,1,0,0,1,34,40,41,34,42,44,24,40,38,22,9,27,26,19,12,6,2,20,15,29,19,17,11,2,10,10,40,50,27,8,2,68,8,2,22,201,278,90,90,1,1,0,0,0,0,0,1748,1864,8,7,92,8,96,4,0,39,84,76,33,90,10,5,2,4,10,10,6,15,60,9,1,1,0,39,65,91,99,99,3,0,84,73,72,15,4,1,0,8,7,1,0,1,76,87,89,93,7600,105,819,556,553,580,589,21118,3,9,9,19,37,18,2,0,3,3,9,5,21,38,18,3,0,3,13,4,59,1,54,46,19,83,6,5,5,0,0,0,2,4,0,6,22,26,4,84,77,88,67,88,67,77,65,99,99,0,24,17,3,19,13,0,1,8,1,7,2,2,4,1,0,6,21,4,4,4,15,11,6,2,0,3,4,12,5,7,2,1,7,79,4,1,142,2,5,20,31,6,27,9,7,21,4,20,4,0,0,0,15,31,0,39,12,20,9,1,11,2,7,1,1,4,0,3,1,0,0,2,3,0,10,42,88,3,4,5,99,84,31,5,17,12,30,33,57,93,7,0,0,75,1,19,3,0,1,99,0,87,99,99,11,3,7,6,9706,9606,9604,9604,,9602,9601,9511,9510,9510,9509,9507,9506,,9503,9502,9501,9411,,,,,9406,L3E,A3E,A3E,A3E, ,A2E,A2E,A2E,N3E,N3E,N3E,N2E,N1D, ,F1D,F1D,F1D,F1D, , , , ,P1D,12,9702,27,6,11,,,,,,,,,,9511,,9507,,9504,,,,,,,,9408,,,,,,,,,,12,,9,,10,,,,,,,,5,36,4,3,5,9408,12,9511,12,9511,9408,9504,8,9,179190,0,L,3,E,X,X,X,4,A
8801,ASC,0,TN,37363, , ,1805,0, , , , ,XXXX,T2,40,80,E,H, , , , ,,5,F,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,27,18,38,12,6,0, , , ,8, , , , , , , , , , , , , , , , , , , , ,X,514,156,175,99,0,0,52,48,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38,44,46,37,46,48,25,24,47,29,10,15,26,22,14,7,6,7,11,41,21,20,21,5,17,9,35,56,36,7,2,69,7,5,20,230,294,92,91,2,2,0,0,0,0,0,805,815,4,3,93,7,97,3,0,42,89,79,37,96,4,6,1,5,6,9,2,18,68,13,0,1,0,0,3,16,60,90,0,1,76,60,64,16,4,2,0,7,5,1,0,2,36,45,55,73,1560,199,575,303,315,337,363,12418,12,21,25,24,17,0,0,0,0,8,19,25,28,19,0,0,0,0,22,13,38,2,23,77,3,83,10,0,0,0,0,0,0,7,10,4,25,27,4,74,62,78,48,78,48,22,16,0,0,0,12,6,6,19,6,0,6,19,0,13,3,10,0,0,0,3,21,9,3,6,22,3,0,0,0,9,8,5,10,12,6,0,13,69,0,0,120,16,21,26,16,9,10,2,14,15,6,19,4,0,0,0,13,27,0,18,28,38,0,0,14,0,7,0,0,12,0,1,0,0,0,2,0,0,0,68,99,0,0,0,96,70,29,14,17,0,0,9,73,92,8,0,0,15,4,73,0,0,8,99,0,3,99,96,7,2,15,9,9706,9606,9604,,9603,9602,9601,9511,9510,9510,9509,,,,9503,9502,9501,9411,9411,9410,9409,9407,9406,L1E,A1E,A1E, ,A1E,A1E,A1E,A1E,A1E,A1E,A1E, , , ,A1E,A1E,A1E,A1E,A1E,A1E,A1E,A1E,L4E,25,9702,65,4,9,,,,,,,,,,,,,,9504,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,166,17,7,5,9207,15,9012,10,9504,8809,8902,5,9.7647058824,51325,1,L,1,E,X,X,X,38,B
9101,PBL,0,TX,75208, , ,2209,0, ,X, , ,XXXX,U1,02,75,E,H, , , , ,1,6,M,5,0,,,,,,,,,,,,,,,3,0,29,15,62,0,0,2, , , ,9,05, , , , , , , , , , , , , , , , , , , ,X,652,197,291,99,0,0,48,52,98,0,0,1,2,0,0,1,0,0,0,0,2,0,0,1,46,52,54,46,53,55,15,54,29,17,5,14,19,14,15,17,15,24,27,27,14,8,43,14,39,25,44,31,14,3,1,65,7,10,18,157,224,99,98,0,0,0,0,0,0,0,1538,1707,8,6,95,5,95,5,14,19,68,63,18,81,19,1,0,1,16,21,7,13,50,34,0,0,0,26,52,90,97,99,6,1,86,67,69,13,3,0,0,0,5,0,0,0,69,69,69,81,1920,109,623,652,831,715,901,34280,9,6,13,14,17,13,10,10,8,2,0,7,13,22,16,14,13,13,43,2,69,5,25,75,1,82,8,3,3,0,0,0,0,7,5,6,18,23,9,55,55,80,33,80,33,31,49,0,0,0,26,33,2,21,12,0,2,0,0,4,1,0,0,0,3,11,11,2,0,12,14,10,5,0,0,6,4,19,2,0,0,2,15,75,5,4,150,3,3,23,17,7,37,9,4,6,2,6,2,0,0,0,16,29,5,15,15,62,6,1,23,0,10,0,0,5,0,0,0,0,1,0,0,0,8,68,92,4,0,4,96,63,22,14,38,0,2,2,2,14,86,0,0,85,0,15,0,0,0,99,0,99,95,99,11,3,0,6,9706,9606,9604,,,9602,9601,,,,,9507,9506,,,,,9410,9411,9410,9409,,9406,L2E,S2E,S2E, , ,A1E,A1E, , , , ,S2E,S2E, , , , ,L1E,S2E,S2E,S2E, ,S2D,17,9702,48,4,10,,,,,,,,,,,,9602,,,,,,9411,,,,9407,,,,,,,,,,,,10,,,,,,10,,,,11,95,14,7,3,9104,11,9407,10,9602,9104,9110,6,6.7857142857,1096,1,L,2,E,X,X,X,2,A
9001,D02,0,AL,35954, , ,0,0, , , , ,XXXX,T2,36,, , , , , , ,,,F,,0,,,,,,,,,,,,,,, ,0,40,10,50,3,8,0, , , ,, , , , , , , , , , , , , , , , , , , , , ,485,126,213,99,0,0,47,53,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,55,42,51,55,20,36,39,25,13,17,16,10,12,16,16,17,14,31,21,17,48,23,46,39,25,36,19,8,3,47,13,16,23,144,228,69,65,10,27,17,16,0,0,0,297,333,2,2,61,39,84,16,0,25,59,44,18,80,20,7,0,7,15,34,2,10,32,24,6,20,7,0,0,1,5,14,0,3,43,54,53,12,4,18,9,2,18,6,14,0,0,0,4,40,2880,221,630,177,204,205,218,8762,38,35,6,17,3,0,0,0,0,32,34,10,24,0,0,0,0,0,52,10,33,19,29,71,2,78,14,0,0,0,0,0,4,4,0,17,17,23,12,51,45,65,30,65,30,22,16,0,0,24,8,10,6,11,18,0,0,15,0,12,7,10,4,0,0,0,26,10,0,4,11,10,8,4,0,4,14,6,3,3,8,0,4,78,8,0,120,14,23,35,16,3,2,7,0,4,0,4,0,0,0,0,18,40,0,10,14,50,26,0,12,0,6,0,0,7,0,0,0,0,0,1,0,0,0,84,97,0,0,3,89,52,13,9,43,0,0,0,0,5,95,0,0,78,0,22,0,0,0,99,0,99,98,93,4,2,6,6,9706,9606,9604,,9603,9602,9601,9511,9511,9510,9509,9507,9506,,9503,,,9411,,,,,,L1F,A1F,A1F, ,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F, ,A1F, , ,I1F, , , , , ,17,9702,46,4,10,,,,,,,9512,,,,,,,,,,9412,,,,,,,,,,,,19,,,,,,,,,,17,,,,,,61,4,2,10,9002,19,9512,19,9512,9002,9202,24,15.25,48388,0,L,1,F,X,X,X,54,C
9001,HCC,1,SC,29051, , ,2512,0,X, , , ,XXXX,R2,47,72,E,U, , , , ,,1,M,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,15,37,55,9,12,1, ,00, ,1, , , ,Y, , ,Y, ,Y, , ,Y,Y,Y, ,Y, , , ,2, ,1862,464,581,0,0,99,47,53,48,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31,41,44,34,44,48,29,34,44,21,14,20,22,14,11,11,7,13,16,33,22,16,32,12,28,19,24,57,40,22,10,50,8,11,32,241,314,71,70,0,0,0,0,0,0,0,444,468,1,1,80,20,90,10,9,46,80,57,31,92,8,15,3,12,8,20,1,11,28,9,14,30,7,0,0,3,12,41,0,1,50,55,56,16,5,0,0,28,14,0,0,5,0,0,2,11,0,361,546,193,211,233,256,7594,38,27,15,13,3,3,0,1,0,35,24,18,14,4,4,0,1,0,29,17,22,33,36,64,6,73,20,2,2,0,0,0,5,0,0,43,24,29,8,70,62,72,53,63,45,58,44,69,0,17,12,9,2,7,8,0,2,10,11,13,15,9,3,13,0,11,24,2,0,2,14,2,3,2,1,9,11,3,4,9,12,1,5,71,2,0,120,14,24,35,13,6,5,3,4,27,1,23,6,0,0,0,7,15,0,37,12,55,9,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,0,87,94,6,0,1,83,47,21,9,19,4,20,30,56,75,25,0,0,2,16,57,12,0,13,9,91,9,88,86,8,2,6,5,9706,9606,9604,9604,9603,9602,9601,9511,9510,9509,9508,,9506,,9503,9502,9412,9411,9411,9410,9409,,9406,L1F,A1F, ,A1F,A1F,A1E,A1E,A1E,A1E,A1E,A1E, ,A1E, ,A1E,A2E,A2E,A1E,A1E,A1E,A1E, ,A1E,22,9702,67,7,29,,,,,,,9512,,,,,,,,,,,,,9410,,,,,,,,,15,,,,,,,,,,,,,13,,,72,7,2,5,9101,15,9512,12,9604,9101,9201,12,10.285714286,3681,1,L,1,F,X,X,X,61,D
8601,SMM,0,IA,50123, , ,1305,0, , , , ,XXXX,R3,53,85,E,U, , , , ,,2,F,,0,,,,,,,,,,,,,,,2,0,25,24,37,10,2,2, , , ,1, , , , , , , , , , , , , , , , , , , ,1,X,1048,309,458,0,0,99,47,53,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,53,55,42,52,55,23,37,41,22,7,15,16,13,16,17,15,14,16,32,23,15,42,20,40,31,38,31,19,7,3,67,7,12,14,149,229,84,84,4,8,5,0,0,0,0,179,235,1,1,74,26,88,12,10,26,67,61,22,84,16,4,1,3,13,21,1,19,50,31,0,0,0,0,0,0,1,11,0,2,53,56,57,12,3,8,0,7,15,9,0,2,0,0,1,10,0,303,679,184,235,222,268,9409,40,25,15,11,8,0,0,0,0,25,29,19,15,11,0,0,0,0,44,7,46,16,32,68,4,62,14,1,1,0,0,0,7,16,1,32,13,23,9,47,57,65,50,63,50,65,56,76,99,6,12,3,2,5,10,1,0,14,18,9,8,8,8,20,0,6,13,6,0,4,19,3,3,3,0,6,11,6,2,10,2,2,24,56,6,1,120,9,17,47,12,6,6,3,1,23,2,19,3,0,0,0,12,24,0,26,25,36,0,0,10,0,13,0,0,7,0,0,0,0,0,1,1,0,0,85,98,1,0,1,90,61,28,10,33,0,5,10,32,42,58,0,0,1,55,25,12,0,7,84,15,62,98,95,7,2,8,8,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9508,9507,9506,9504,9503,9502,9412,9411,,9410,9409,,9406,L2E,S2E,S2E,S2E,A1D,S2D,S2D,S2D,S3D,S3D,S3D,S3D,S3D,S3D,S3D,A1D,A1D,L4D, ,L4D,L4D, ,L4D,32,9702,79,6,13,,,,,,9602,,,9511,,,,,,,,9412,,9411,,,9408,,,,,,10,,,7,,,,,,,,8,,8,,,5,137,22,16,1,9209,10,9602,10,9602,8701,8704,3,6.2272727273,74919,0,L,2,E,X,X,X,57,D
9001,L01,0,CA,90638, , ,0,0, , , , ,XXXX,S1,13,, ,U, , , , ,,4,F,8,19,0,0,2,1,1,1,0,0,0,2,1,1,0,0,1,0,35,20,49,7,3,1, , , ,8,05, , , , , , , , , , , , , , , , , , , ,X,3836,1093,1480,99,0,0,46,54,82,2,0,11,16,1,1,2,4,3,0,0,12,0,0,4,42,50,54,42,50,54,20,37,40,23,10,13,17,15,18,19,8,14,16,33,18,19,41,15,36,24,36,40,26,11,4,63,8,10,19,172,258,76,58,0,23,22,15,0,0,0,2572,2699,7,8,89,11,83,17,0,29,74,65,25,88,12,4,1,3,7,24,2,12,43,27,1,1,0,80,95,99,99,99,27,1,60,59,59,14,4,21,2,0,3,4,4,0,90,95,96,96,4480,13,803,509,587,546,627,21498,9,14,14,12,26,16,5,2,2,2,10,11,14,31,20,6,2,3,38,4,64,2,37,63,7,86,11,1,1,0,0,1,0,2,1,31,27,33,11,68,57,67,49,64,48,75,53,84,99,3,18,20,4,11,16,0,1,8,1,11,3,3,4,1,1,5,24,6,3,3,12,8,5,1,2,10,10,7,3,7,3,1,7,75,5,0,134,4,10,27,24,10,16,9,5,19,1,15,8,0,0,0,16,35,0,20,33,49,3,1,5,0,8,1,0,5,3,1,1,0,1,1,1,0,17,46,77,8,8,7,97,67,23,8,19,3,7,30,58,92,8,27,3,75,1,24,0,0,0,99,0,99,99,99,12,3,10,10,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9508,9507,9506,9504,9503,9502,9501,9411,9411,9410,9409,9407,9406,L3E,S3E,S3E,S3E,S3E,S3E,S3E,S3E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4D,S4D,S4D,S4D,S4D,S4D,S4D,S4D,26,9702,64,6,11,,,,,,,,,,,,9510,,9505,,9508,,9412,,,9408,9408,,,,,,,,,,,,7,,10,,5,,10,,,3,3,119,30,15,2,9302,10,9412,7,9510,9007,9101,6,3.9666666667,145983,1,L,3,E,X,X,X,4,A
